429	48
471	48
472	48
473	48
474	48
475	48
476	49
477	50
478	50
479	50
480	51
481	51
482	51
483	52
484	52
485	52
403	52
84	52
453	53
444	53
486	53
0	53
487	53
488	53
489	53
490	53
446	53
185	53
491	54
492	54
493	54
494	54
495	55
496	55
497	56
498	56
131	56
499	56
467	56
181	57
91	57
500	57
501	57
502	57
503	57
504	58
505	58
506	58
507	58
508	58
290	58
509	58
373	58
510	58
511	58
512	58
513	58
514	58
515	58
516	58
517	59
9	59
518	59
519	59
281	59
518	60
519	60
520	60
521	61
522	61
523	61
524	61
525	62
526	62
527	62
528	62
529	63
530	63
531	63
423	63
532	63
533	63
212	63
281	63
534	63
535	63
286	64
536	64
537	65
538	65
539	65
188	65
540	65
541	65
21	65
542	65
290	65
543	65
49	65
544	65
545	65
196	65
546	65
547	65
75	65
512	65
548	65
549	65
550	66
551	66
426	66
552	66
553	66
554	66
555	66
556	66
557	66
558	66
559	66
291	66
560	66
561	66
562	66
563	66
67	66
564	66
565	66
566	66
183	66
436	66
463	66
567	66
473	66
568	66
569	66
570	66
571	66
572	67
373	67
573	67
574	67
281	67
537	68
575	68
576	68
577	68
578	69
579	69
580	69
581	69
582	69
583	70
584	70
585	70
586	70
376	71
49	71
587	71
588	72
589	72
16	73
590	73
455	73
39	73
591	73
592	73
593	73
594	73
595	73
596	73
597	73
598	73
599	73
600	73
601	73
12	73
602	73
603	73
604	73
296	73
281	73
605	73
606	73
607	73
608	73
609	73
610	73
611	73
499	73
612	73
606	74
613	74
608	74
614	74
615	75
71	75
616	75
617	75
618	75
619	75
620	76
621	76
253	76
242	76
622	76
623	77
624	77
625	77
626	77
627	77
628	78
629	78
630	79
631	79
632	79
633	79
634	79
635	79
636	79
637	79
246	79
309	79
638	79
639	79
640	79
641	79
642	79
268	79
643	79
508	79
315	79
644	79
645	79
629	79
646	79
647	79
648	79
649	79
98	79
650	79
577	79
651	79
652	79
653	79
654	79
655	79
656	79
657	79
658	79
659	79
660	79
661	79
662	79
663	79
664	79
665	79
224	79
666	79
667	79
668	79
669	79
670	79
671	79
672	79
673	80
64	80
17	81
248	81
131	81
674	81
323	81
675	81
676	81
677	81
678	81
679	81
680	81
681	81
682	81
227	81
683	81
684	82
685	82
400	82
686	82
687	83
277	83
688	83
689	83
690	83
400	83
691	83
692	83
693	83
673	84
694	84
695	84
181	84
373	84
696	84
697	84
698	85
699	85
136	85
700	85
701	85
702	85
440	85
703	86
383	86
209	86
704	86
451	86
705	86
706	86
707	86
708	86
709	86
710	87
711	87
712	87
713	87
497	87
714	87
715	87
716	87
475	87
717	87
256	87
718	87
719	87
720	87
721	88
16	88
722	88
455	88
723	88
724	88
725	88
102	88
579	89
726	89
727	89
728	89
729	89
730	89
731	89
732	89
733	89
734	89
735	89
579	90
623	90
736	90
737	90
738	90
739	90
740	90
692	90
741	90
742	90
743	91
698	91
684	91
740	91
744	91
745	92
746	92
747	93
748	93
749	93
750	94
751	94
752	94
753	95
754	95
755	95
756	95
757	95
92	95
758	95
759	95
760	95
761	95
762	95
763	95
248	95
764	95
765	95
766	95
767	95
768	95
769	95
770	95
771	95
772	95
773	95
333	95
774	95
775	95
776	95
777	95
778	95
779	95
780	95
781	96
782	96
783	96
784	96
785	96
786	96
787	96
788	96
789	96
790	96
791	96
792	96
793	96
395	96
794	96
795	96
115	96
796	96
797	96
798	96
799	96
800	96
667	96
801	96
802	96
803	96
804	96
409	96
805	96
411	96
806	97
807	97
808	97
809	97
810	97
2	98
381	98
811	98
812	98
388	98
123	98
813	98
308	98
814	98
815	98
816	98
764	98
817	98
818	98
819	98
820	98
821	98
822	98
823	98
824	98
825	98
826	98
827	98
828	98
829	98
145	98
830	98
831	98
832	98
833	98
834	98
835	98
796	98
102	98
836	98
837	98
401	98
799	98
838	98
405	98
839	98
840	99
841	99
842	99
843	99
445	100
844	100
845	100
846	100
847	101
65	101
270	101
848	101
849	101
850	101
851	101
852	102
853	103
854	104
855	104
856	104
78	104
684	105
3	105
857	105
402	106
858	106
859	106
113	106
860	106
178	107
861	107
12	107
3	107
862	107
863	108
864	108
865	108
866	108
39	108
867	108
232	108
868	108
869	108
181	108
870	108
871	108
3	108
872	108
873	108
858	108
874	108
875	108
113	108
876	108
877	108
863	109
878	109
879	109
459	109
880	109
881	110
293	111
882	111
274	111
883	111
868	112
884	112
885	112
886	112
887	112
888	112
889	113
890	113
89	113
891	113
892	114
893	114
162	114
894	115
895	115
896	115
57	115
897	116
898	116
899	117
900	117
901	118
17	118
177	118
591	118
902	118
884	118
903	118
904	118
509	118
905	118
906	118
732	118
907	118
489	118
108	118
908	118
909	118
44	118
428	119
910	119
270	119
911	119
912	119
853	120
505	120
554	120
913	120
914	120
915	120
916	120
917	120
918	121
726	121
540	121
919	121
902	121
277	121
594	121
920	121
921	121
545	121
922	121
923	121
833	121
924	121
925	121
926	121
927	121
928	122
929	122
930	122
50	122
38	122
572	123
931	123
932	123
933	123
934	123
935	123
936	123
191	123
121	124
937	124
938	124
939	124
940	124
941	125
942	125
943	125
84	125
944	125
113	125
945	126
698	126
946	126
947	126
558	126
948	126
274	126
84	126
949	126
887	126
950	126
951	126
952	127
291	127
953	127
954	127
955	127
952	128
727	128
956	128
957	128
958	128
959	128
960	129
961	129
962	129
963	129
964	129
965	129
735	129
966	130
967	130
968	130
168	130
969	131
970	131
179	131
110	131
852	131
971	131
324	131
972	131
973	131
874	131
924	131
974	131
975	131
976	132
49	132
977	132
243	132
5	133
978	133
979	133
980	133
587	133
981	133
982	133
983	133
984	134
695	134
968	134
823	134
324	134
985	134
986	134
980	134
987	134
988	134
467	134
989	134
5	135
968	135
5	136
990	136
991	136
992	136
993	136
608	136
610	136
994	137
978	137
962	137
995	137
868	137
861	137
995	138
733	138
996	139
997	139
998	139
999	139
1000	140
572	140
1001	140
1002	140
785	140
1003	140
763	140
913	140
868	140
1004	140
1005	140
1006	140
1007	140
1008	140
690	140
1009	140
1010	140
344	140
1011	140
1012	140
1013	140
692	140
1014	140
1015	140
157	140
1016	140
514	140
227	140
1017	140
1018	140
1019	141
907	141
1020	141
1021	141
102	141
1022	141
1023	141
14	141
1024	142
1025	142
1026	142
736	142
1027	142
1028	142
497	142
1029	142
1030	142
1031	142
1032	142
183	142
1033	142
1034	143
1035	143
1036	143
1037	143
741	143
703	144
811	144
687	144
118	144
1038	144
304	144
1039	144
1040	144
1041	144
316	144
1042	144
1043	144
1044	144
1045	144
1046	144
1047	144
272	144
1048	144
1049	144
830	144
1050	144
1051	144
1052	144
1053	144
1054	144
1055	144
1056	144
261	144
1057	144
197	144
1058	144
37	144
777	144
191	144
1059	144
1060	144
1061	145
3	145
1062	145
1063	146
1064	146
854	146
431	146
1065	146
1066	146
1067	146
115	146
102	146
1068	146
1069	146
1070	146
1071	146
710	147
387	147
374	147
1072	147
1073	147
1074	147
1075	147
0	147
1076	147
1077	147
207	147
1078	147
391	147
1079	147
1080	147
1081	147
135	147
1082	147
793	147
1083	147
1084	147
1085	147
1086	147
1087	147
341	147
1088	147
1089	147
1090	147
261	147
1091	147
1092	147
1093	147
1094	147
15	147
1095	147
1096	147
1097	147
1098	148
1099	148
115	148
692	148
1100	149
538	149
1025	149
1101	149
1102	149
1103	149
195	149
828	149
167	149
1104	149
1105	150
1106	150
1107	150
1108	150
102	150
1109	150
1110	151
1111	151
1112	152
1113	152
1114	152
475	152
1115	152
185	152
693	152
1116	152
1117	153
1118	153
1119	153
1028	153
1120	153
1121	153
84	153
1122	154
1123	154
1124	155
1125	155
1126	155
1127	155
1128	155
1129	155
797	155
858	155
1130	156
374	156
6	156
1131	156
1132	156
1133	156
1134	157
1135	157
1136	157
149	157
113	157
1137	158
551	158
1138	158
373	158
1139	158
1140	158
989	158
410	158
266	159
1134	159
499	159
672	159
999	159
1141	160
1142	160
962	160
713	160
182	160
1143	160
1144	160
890	161
1145	161
1146	161
711	162
5	162
1147	162
474	162
451	162
1148	162
1149	162
909	162
698	163
1150	163
1111	163
1151	164
1152	164
854	164
1153	164
324	164
1154	164
19	165
821	165
646	165
1155	165
324	165
1156	165
1157	165
3	165
1158	165
833	165
1159	165
608	165
84	165
982	165
1160	165
1161	165
1162	165
891	165
1163	166
1164	166
1165	166
1148	166
1166	166
1167	167
1168	167
1169	167
1170	167
1121	167
400	167
1171	167
1172	167
297	167
1068	167
1173	168
1174	168
1175	168
961	168
266	168
1176	168
587	168
1177	168
853	169
1178	169
608	169
1179	169
1180	170
92	170
1181	170
1182	170
1183	170
1184	170
6	170
390	170
1185	170
277	170
1186	170
23	170
65	170
9	170
1187	170
136	170
1188	170
1189	170
1190	170
1191	170
451	170
831	170
340	170
510	170
1192	170
220	170
1193	170
1194	170
1195	170
1196	170
1197	170
364	170
1198	170
1199	170
1200	170
1201	171
1202	171
488	171
1203	171
1204	171
1205	171
1206	172
1207	172
1134	172
1208	172
886	172
1209	172
1210	172
984	173
1211	173
1212	173
55	173
1213	173
1214	173
551	174
1025	174
1099	174
1215	174
599	174
1216	174
1172	174
1217	174
1218	174
499	174
1219	175
1220	175
1101	175
1221	175
1222	175
1203	175
1217	175
1223	176
1224	176
1204	176
175	177
853	177
1220	177
903	177
3	177
108	177
1225	177
608	178
1226	178
623	179
1227	179
1226	179
1228	180
1229	180
1108	180
1230	181
1231	181
1232	181
1233	181
1234	182
1235	182
1236	182
864	182
539	182
1237	182
919	182
1238	182
1163	182
277	182
232	182
1239	182
1240	182
1241	182
1242	182
321	182
1243	182
1244	182
1099	182
1245	182
1246	182
1247	182
1156	182
1248	182
1249	182
1250	182
1251	182
564	182
460	182
993	182
980	182
102	182
400	182
1252	182
1253	182
1254	182
611	182
1122	183
689	183
1255	183
551	184
1256	184
266	184
1257	184
1258	184
705	184
1259	184
734	184
1260	184
1261	185
1101	185
1262	185
1263	185
626	185
1264	185
1265	186
932	186
1266	186
724	186
1267	187
1268	187
316	187
450	187
1269	187
570	187
440	187
1270	188
1134	188
1271	188
986	188
587	188
1224	188
1272	188
1273	188
572	189
505	189
738	189
1274	189
1275	190
1276	190
1277	190
560	190
973	190
281	190
1278	191
1279	191
291	191
1280	191
1281	192
1282	192
1283	192
1284	192
1285	192
91	192
1286	192
1287	192
697	192
1288	192
1289	193
1290	193
723	193
1291	193
1292	193
1247	193
1293	193
1294	193
1295	193
1296	193
1297	193
1298	193
1299	193
410	193
1300	194
1301	194
1302	194
895	195
439	195
1303	195
680	195
1304	195
1305	195
470	195
1306	195
551	196
1307	196
1308	196
1218	196
814	197
1309	197
1310	197
1311	198
118	198
1002	198
636	198
1312	198
1313	198
248	198
1314	198
1315	198
1316	198
132	198
1317	198
1318	198
1319	198
1320	198
1321	198
1322	198
1323	198
1324	198
682	198
1325	198
1326	199
214	199
303	200
1327	200
26	200
1295	200
183	200
1328	200
1329	201
1330	201
86	201
847	201
1331	201
1332	201
1333	201
1334	201
3	201
102	201
1335	201
1336	201
1337	201
1338	201
241	202
38	202
1339	203
931	203
1340	204
1341	204
562	204
492	204
1342	204
1343	205
1344	205
1345	206
1134	206
1346	206
1347	206
1271	207
1348	207
1349	207
1350	207
1351	207
1352	207
1160	207
1353	207
1354	208
1025	208
1355	208
969	208
866	208
1201	208
1356	208
1357	208
551	209
1211	209
49	209
1269	209
612	209
1358	210
1359	210
1099	210
1360	210
954	210
499	210
410	210
1357	210
599	211
1361	211
296	211
1362	211
1363	212
711	212
1364	212
1365	212
1366	212
1367	212
1368	212
1369	212
1370	212
1371	212
713	212
277	212
1284	212
1372	212
1373	212
1374	212
1375	212
1376	212
1377	212
135	212
1378	212
1379	212
1380	212
416	212
1381	212
1382	212
1383	212
771	212
1085	212
1384	212
1385	212
1386	212
1387	212
435	212
260	212
37	212
589	212
421	212
1388	212
1389	213
1169	213
1390	213
535	213
1391	213
87	214
127	214
1392	214
1393	214
1394	214
1395	215
58	215
1396	215
415	216
1397	216
1398	216
1399	217
444	217
303	217
1400	217
1401	217
1402	217
1403	218
1404	218
828	218
1405	219
844	219
1406	219
1407	220
1130	221
1408	221
649	221
871	221
949	221
1179	221
1206	222
1409	222
376	222
431	222
458	222
1410	222
462	222
1411	222
1412	223
1413	223
238	223
1414	223
945	224
1415	224
208	224
975	224
1416	224
1417	224
1418	225
1419	225
1420	225
384	225
1421	225
1422	225
387	225
782	225
623	225
1423	225
1424	225
1425	225
638	225
815	225
277	225
1426	225
1427	225
391	225
1428	225
1429	225
1430	225
138	225
793	225
1350	225
1431	225
739	225
872	225
1432	225
1433	225
1434	225
1435	225
1436	225
718	225
1437	225
1438	225
1439	225
353	225
407	225
409	225
1440	225
1441	226
1297	226
1442	226
1443	226
989	226
1444	227
1445	227
1446	227
590	228
1167	228
1447	228
1239	228
674	228
101	228
1448	228
1449	228
680	228
1450	228
1451	228
1452	228
412	229
1453	229
321	229
1454	229
619	229
1234	230
1420	230
1455	230
1456	230
1457	230
1458	230
1459	230
1424	230
1460	230
1370	230
1284	230
1461	230
1134	230
1462	230
1463	230
1428	230
1464	230
1465	230
789	230
132	230
1466	230
317	230
1467	230
1005	230
893	230
1468	230
1382	230
1469	230
1470	230
829	230
1471	230
1472	230
1320	230
773	230
1473	230
1474	230
832	230
1475	230
1476	230
900	230
1477	230
1478	230
1479	230
1480	230
1481	230
1482	230
1483	230
1484	231
1485	231
1486	231
1487	231
586	231
1488	231
1397	232
496	232
1489	233
1344	233
1304	233
1490	234
1284	234
395	234
1286	234
163	234
266	235
1491	235
1492	235
1195	236
1493	236
1494	236
636	236
388	236
1495	236
1496	236
1497	236
1498	236
1499	236
1500	236
1191	236
142	236
143	236
215	236
1501	236
221	236
224	236
1502	236
1503	236
1504	236
1505	237
1506	237
1507	237
1508	237
1243	237
886	237
1509	237
1510	237
1234	238
326	238
1511	238
1512	238
1192	238
606	238
1513	238
720	238
1514	238
1515	238
1516	239
1517	239
1284	240
1518	240
395	240
1519	240
1520	240
100	241
1521	241
930	241
1522	241
1523	242
1140	242
84	242
1524	243
845	243
1046	244
1259	244
1525	244
1526	244
1527	244
412	245
1528	245
266	246
1529	246
1109	246
1530	246
1028	247
1531	248
1458	248
1282	248
455	248
1532	248
205	248
1134	248
1533	248
1534	248
1535	248
1536	248
1537	248
899	248
1538	248
1539	248
1540	248
1541	248
1317	248
1542	248
1543	248
1544	248
653	248
563	248
1545	248
1546	248
1547	248
1548	248
1549	248
1550	248
1502	248
803	248
1551	248
1552	248
1553	249
178	249
497	249
1554	249
1553	250
1555	250
1556	250
104	251
781	251
785	251
1494	251
21	251
1134	251
1427	251
1557	251
1558	251
714	251
1538	251
1539	251
1559	251
1560	251
1561	251
1562	251
322	251
1563	251
827	251
30	251
333	251
1564	251
1565	251
1566	251
1548	251
115	251
1567	251
34	251
740	251
1568	251
1569	251
36	251
1570	251
1571	251
669	251
1062	251
780	251
161	251
735	251
555	252
1572	252
1143	252
1573	252
269	253
61	253
1370	254
413	254
1574	254
1467	254
281	254
1575	255
1576	255
1577	255
1578	255
1579	256
1326	256
1580	256
268	256
1581	257
1582	257
321	257
1583	258
1584	258
1585	258
797	258
1586	258
1284	259
1587	259
1588	259
1033	259
1589	260
1501	261
1588	261
1590	261
543	262
1591	262
1377	263
1592	263
1305	263
1593	264
560	265
1594	265
830	265
1328	265
1112	266
587	266
692	267
619	267
1033	267
1595	268
1596	268
1597	268
1598	268
1050	268
1599	269
1600	269
1601	269
620	270
894	270
610	270
744	270
1602	271
1217	271
178	272
121	272
674	272
229	273
1603	273
1604	273
696	273
1605	273
185	273
1606	274
1168	274
195	274
797	274
79	274
1607	275
814	275
48	275
1608	275
1609	275
913	276
1320	276
1610	276
1611	276
1612	277
1613	277
1614	277
1615	277
1616	277
1617	277
472	277
1618	277
1619	278
1617	278
1610	278
1620	278
1621	278
1622	279
1284	279
55	279
1623	279
1624	279
1625	279
1145	279
1626	279
1627	279
1622	280
55	280
1628	280
1626	280
1629	280
1630	280
1631	281
1623	281
1632	282
1633	282
415	282
1634	282
1635	282
1636	283
1637	283
1638	284
1639	284
1640	284
1641	284
1642	285
1643	286
1644	286
1645	286
1646	286
1294	286
1647	287
1381	287
1648	287
1649	287
1598	288
1650	288
1651	289
1105	289
1652	289
733	289
1416	289
711	290
1327	290
266	290
879	290
1653	290
1608	290
1654	290
191	290
1655	290
1133	291
45	292
1656	292
1657	292
1068	292
1658	293
1659	293
1660	293
1661	293
1662	293
853	294
80	294
883	294
1663	295
1664	295
1290	296
1665	296
376	296
1215	296
1666	296
1667	296
987	296
1668	296
160	296
212	297
1143	297
1669	297
1670	297
1671	298
1672	298
118	298
1673	298
1674	298
827	298
1675	298
1676	298
540	299
1532	299
1070	299
46	300
171	300
535	300
46	301
1665	301
914	301
1677	301
1678	301
1289	302
1240	302
922	302
916	302
1679	303
1680	303
115	303
1681	303
1682	304
1683	304
1684	304
1685	304
102	304
1341	305
1578	305
623	306
1686	306
1687	306
699	306
1653	306
492	306
462	306
850	306
1688	306
1689	306
1690	306
386	307
504	307
1691	307
1692	307
1693	307
231	307
1694	307
1695	307
97	307
1696	307
1670	307
198	307
1697	307
1698	308
1699	308
266	308
598	309
326	309
1700	309
1068	309
1443	309
1412	310
21	310
1701	310
1702	311
1703	311
1704	311
1705	311
1706	312
1707	312
1708	312
1367	312
1709	312
1183	312
1710	312
978	312
1711	312
1712	312
208	312
9	312
1713	312
1714	312
1715	312
1383	312
330	312
1048	312
732	312
1716	312
830	312
1717	312
1398	312
1718	312
1091	312
1719	312
360	312
1720	312
113	312
1226	312
1721	312
1681	312
1483	312
1722	313
1723	313
1724	313
42	313
1725	313
1726	313
1241	313
1727	313
1728	313
1729	313
1350	313
1730	313
142	313
1666	313
1473	313
1731	313
223	313
1732	313
1733	313
1734	313
1735	313
1736	313
440	313
693	313
1737	314
1262	314
618	314
1388	314
376	315
1738	315
60	315
1739	315
1740	315
1741	315
1742	315
1743	315
1744	315
1163	316
1447	316
1745	316
214	316
1746	316
1747	317
1172	317
1748	318
1749	318
1750	318
178	319
1237	319
1692	319
638	319
1751	319
1752	320
133	320
1753	320
1754	320
1755	321
1002	321
455	321
1035	321
1756	321
277	321
763	321
248	321
1461	321
995	321
1757	321
1758	321
1759	321
1760	321
1559	321
1761	321
1762	321
1763	321
1764	321
1380	321
1765	321
704	321
601	321
1766	321
1767	321
336	321
1768	321
1769	321
832	321
1770	321
1010	321
1771	321
1772	321
1773	321
900	321
1479	321
1774	321
261	321
1775	321
1776	321
1777	321
778	321
1062	321
1778	321
367	321
1779	321
443	321
1780	322
1781	322
1782	322
454	323
894	323
914	323
1783	323
1784	323
1785	323
1786	323
1787	323
1367	324
246	324
39	324
938	324
1788	324
1737	324
1372	324
1789	324
316	324
715	324
1728	324
270	324
1790	324
732	324
1791	324
102	324
1718	324
1792	324
1793	324
1794	324
1735	324
1795	325
620	325
1796	325
1665	325
1797	325
1405	325
1156	325
1798	325
587	325
1799	325
1800	326
1801	326
948	326
1795	327
674	327
1005	328
1802	328
1803	328
1804	329
1723	329
1805	329
1806	329
1807	329
1511	329
1615	329
1718	329
1808	329
1573	329
1809	330
266	330
1810	330
1811	330
1134	330
910	330
180	330
629	330
1812	330
1813	330
1814	330
1815	330
1219	331
1816	331
1817	331
1714	331
1818	331
1819	331
266	332
601	332
690	332
1230	333
638	333
369	333
1636	333
602	333
877	333
1820	334
18	334
1821	334
1822	334
1823	334
1824	334
1825	334
39	334
205	334
1826	334
1827	334
1828	334
879	334
1829	334
629	334
1830	334
1831	334
1832	334
1715	334
648	334
793	334
395	334
1675	334
1833	334
1251	334
1834	334
1835	334
1836	334
1837	334
1838	334
149	334
150	334
1437	334
1718	334
1839	334
1160	334
800	334
1720	334
709	334
1750	334
1840	334
1841	334
161	334
1842	335
1829	335
1126	335
1005	335
1619	335
1258	335
1843	335
735	335
1727	336
1844	336
1845	336
1846	337
1847	337
1848	337
266	338
1134	338
1813	338
1849	338
1850	339
1851	339
1511	339
1664	339
1852	340
1699	340
1853	340
1854	341
1855	341
1241	341
1808	341
16	342
1856	342
956	342
1857	343
945	344
1858	344
1389	344
966	344
376	344
1623	344
1859	344
1860	344
1861	344
1740	344
1342	344
84	344
681	344
499	344
1862	344
1137	345
1444	345
918	345
945	345
1100	345
427	345
428	345
1863	345
961	345
1237	345
1864	345
1865	345
0	345
1866	345
869	345
976	345
1867	345
1318	345
725	345
684	345
1868	345
1869	345
102	345
1172	345
1203	345
1870	345
1871	345
1872	345
1873	346
178	346
1332	346
1036	346
603	346
120	347
1874	347
229	347
1226	347
1875	348
8	348
947	348
1876	348
1877	349
1878	349
1879	349
1880	349
1514	349
1881	350
1882	350
1883	351
1884	351
1885	351
1886	351
104	351
1887	351
1888	351
632	351
1889	351
1708	351
387	351
636	351
1890	351
1709	351
1183	351
1256	351
1891	351
266	351
1370	351
1892	351
277	351
1893	351
1894	351
1102	351
376	351
430	351
1895	351
766	351
110	351
1896	351
1897	351
59	351
1898	351
319	351
769	351
1899	351
326	351
1900	351
1189	351
485	351
1901	351
1902	351
1903	351
29	351
1904	351
1905	351
1906	351
1907	351
1908	351
1909	351
1716	351
214	351
1910	351
1911	351
1836	351
1394	351
1912	351
1566	351
1913	351
1914	351
1915	351
1089	351
1772	351
663	351
223	351
1916	351
1917	351
1918	351
224	351
1919	351
1920	351
1921	351
1922	351
1923	351
358	351
936	351
802	351
1233	351
1924	351
1925	351
1926	351
1388	351
1927	351
1928	351
1929	351
110	352
1930	352
1931	352
1932	352
1933	353
1934	353
1935	353
1813	353
1936	354
1937	354
1938	354
1513	354
1176	355
65	355
181	355
1727	355
830	355
58	355
1226	355
38	355
1938	356
1598	356
1939	356
1940	356
1941	356
1942	356
1943	357
1944	358
1945	358
1723	358
1946	358
1947	358
1948	358
1949	358
1950	359
1951	359
1045	359
58	359
1952	360
3	360
1953	360
1954	360
1440	360
1955	360
783	361
1826	361
808	361
1901	361
3	361
1953	361
1954	361
1956	361
1957	361
1958	362
1959	362
1960	362
1961	362
811	363
1962	363
304	363
1963	363
1370	363
1964	363
1965	363
1966	363
526	363
1967	363
824	363
1393	363
650	363
1232	363
773	363
1968	363
1913	363
1969	363
224	363
1970	363
1971	363
1439	363
1972	363
709	363
1973	363
670	363
1974	363
1975	363
1976	363
1365	364
1977	364
1978	364
1979	364
762	364
1076	364
1980	364
209	364
1428	364
1686	364
1981	364
1982	364
1983	364
653	364
1984	364
1985	364
1986	364
1987	364
1988	364
1989	364
1990	364
1991	364
1992	364
1993	365
1994	365
1995	365
1996	365
189	365
1993	366
1995	366
431	366
73	366
793	366
1997	366
189	366
1998	366
551	367
1999	367
412	367
634	367
2000	367
1596	367
93	367
2001	367
1684	367
2002	367
2003	367
2004	367
2005	367
2006	367
2007	367
2008	367
2009	367
2010	367
2011	367
115	367
2012	367
957	367
568	367
528	367
708	367
113	367
2013	367
965	367
2014	367
550	368
2015	368
1979	368
2016	368
1600	368
2017	369
2018	369
2019	369
1984	369
2020	369
1853	369
2021	369
119	370
2022	370
2023	370
2024	370
355	370
1060	370
2025	371
1692	371
2026	371
2027	371
1757	371
1558	371
2028	371
2029	371
2030	371
800	371
1552	371
1234	372
202	372
645	372
1942	372
2031	373
178	373
2032	373
1019	373
724	373
2033	373
2034	373
2035	373
2036	373
846	373
1670	373
952	374
2037	374
625	374
2038	374
2039	375
1152	375
9	375
2040	375
2041	375
2042	375
979	375
2043	375
1342	375
1304	375
2044	375
628	376
1752	376
2045	376
2046	376
1795	377
1761	377
1998	377
1781	378
2047	378
2048	378
2049	378
804	378
2050	379
442	379
94	380
523	380
1732	380
113	380
