288	34	310
289	34	311
290	34	312
291	34	313
292	34	314
293	34	315
294	34	316
295	34	317
296	34	318
297	34	319
298	34	320
299	35	321
300	35	322
301	35	323
17	35	324
302	35	325
303	35	326
122	35	327
304	35	328
305	35	329
306	35	330
307	35	331
308	35	332
309	35	333
285	35	334
310	35	335
8	35	336
311	35	337
312	35	338
313	35	339
314	35	340
9	35	341
315	35	342
71	35	343
316	35	344
135	35	345
317	35	346
318	35	347
319	35	348
320	35	349
321	35	350
322	35	351
323	35	352
324	35	353
325	35	354
326	35	355
327	35	356
328	35	357
329	35	358
272	35	359
330	35	360
30	35	361
331	35	362
212	35	363
145	35	364
332	35	365
333	35	366
213	35	367
334	35	368
335	35	369
336	35	370
337	35	371
338	35	372
339	35	373
340	35	374
341	35	375
218	35	376
342	35	377
343	35	378
149	35	379
344	35	380
345	35	381
346	35	382
347	35	383
348	35	384
349	35	385
350	35	386
351	35	387
352	35	388
58	35	389
353	35	390
354	35	391
355	35	392
356	35	393
357	35	394
358	35	395
359	35	396
360	35	397
361	35	398
362	35	399
363	35	400
364	35	401
365	35	402
366	35	403
367	35	404
368	35	405
277	36	406
369	36	407
370	36	408
371	37	409
372	37	410
373	37	411
296	37	412
374	38	413
375	38	414
266	38	415
376	38	416
377	38	417
378	38	418
379	38	419
380	38	420
201	39	421
381	39	422
382	39	423
383	39	424
384	39	425
385	39	426
386	39	427
387	39	428
388	39	429
389	39	430
390	39	431
209	39	432
391	39	433
392	39	434
393	39	435
394	39	436
395	39	437
396	39	438
397	39	439
398	39	440
399	39	441
400	39	442
401	39	443
402	39	444
403	39	445
404	39	446
405	39	447
406	39	448
113	39	449
407	39	450
408	39	451
409	39	452
410	39	453
411	39	454
412	40	455
413	40	456
414	40	457
95	40	458
96	40	459
415	40	460
89	40	461
416	40	462
395	40	463
417	40	464
418	40	465
419	40	466
420	40	467
421	40	468
422	40	469
423	41	470
424	41	471
88	41	472
425	41	473
426	42	474
427	42	475
428	42	476
429	42	477
266	42	478
430	42	479
431	42	480
292	42	481
432	42	482
211	42	483
433	42	484
434	42	485
3	42	486
435	42	487
436	42	488
186	42	489
437	43	490
179	43	491
438	43	492
439	43	493
3	43	494
440	43	495
99	43	496
441	44	497
442	44	498
443	44	499
444	45	500
445	45	501
94	45	502
446	45	503
447	46	504
448	46	505
449	46	506
450	46	507
451	46	508
41	46	509
452	47	510
453	47	511
276	47	512
454	47	513
455	47	514
456	47	515
105	47	516
277	47	517
457	47	518
439	47	519
458	47	520
459	47	521
3	47	522
460	47	523
461	47	524
462	47	525
463	47	526
464	47	527
465	47	528
466	47	529
467	47	530
468	48	531
469	48	532
470	48	533
429	48	534
471	48	535
472	48	536
473	48	537
474	48	538
475	48	539
476	49	540
477	50	541
478	50	542
479	50	543
480	51	544
481	51	545
482	51	546
483	52	547
484	52	548
485	52	549
403	52	550
84	52	551
453	53	552
444	53	553
486	53	554
0	53	555
487	53	556
488	53	557
489	53	558
490	53	559
446	53	560
185	53	561
491	54	562
492	54	563
493	54	564
494	54	565
495	55	566
496	55	567
497	56	568
498	56	569
131	56	570
499	56	571
467	56	572
181	57	573
91	57	574
500	57	575
501	57	576
502	57	577
503	57	578
504	58	579
505	58	580
506	58	581
507	58	582
508	58	583
290	58	584
509	58	585
373	58	586
510	58	587
511	58	588
512	58	589
513	58	590
514	58	591
515	58	592
516	58	593
517	59	594
9	59	595
518	59	596
519	59	597
281	59	598
518	60	599
519	60	600
520	60	601
521	61	602
522	61	603
523	61	604
524	61	605
525	62	606
526	62	607
527	62	608
528	62	609
529	63	610
530	63	611
531	63	612
423	63	613
532	63	614
533	63	615
212	63	616
281	63	617
534	63	618
535	63	619
286	64	620
536	64	621
537	65	622
538	65	623
539	65	624
188	65	625
540	65	626
541	65	627
21	65	628
542	65	629
290	65	630
543	65	631
49	65	632
544	65	633
545	65	634
196	65	635
546	65	636
547	65	637
75	65	638
512	65	639
548	65	640
549	65	641
550	66	642
551	66	643
426	66	644
552	66	645
553	66	646
554	66	647
555	66	648
556	66	649
557	66	650
558	66	651
559	66	652
291	66	653
560	66	654
561	66	655
562	66	656
563	66	657
67	66	658
564	66	659
565	66	660
566	66	661
183	66	662
436	66	663
463	66	664
567	66	665
473	66	666
568	66	667
569	66	668
570	66	669
571	66	670
572	67	671
373	67	672
573	67	673
574	67	674
281	67	675
537	68	676
575	68	677
576	68	678
577	68	679
578	69	680
579	69	681
580	69	682
581	69	683
582	69	684
583	70	685
584	70	686
585	70	687
586	70	688
376	71	689
49	71	690
587	71	691
588	72	692
589	72	693
16	73	694
590	73	695
455	73	696
39	73	697
591	73	698
592	73	699
593	73	700
594	73	701
595	73	702
596	73	703
597	73	704
598	73	705
599	73	706
600	73	707
601	73	708
12	73	709
602	73	710
603	73	711
604	73	712
296	73	713
281	73	714
605	73	715
606	73	716
607	73	717
608	73	718
609	73	719
610	73	720
611	73	721
499	73	722
612	73	723
606	74	724
613	74	725
608	74	726
614	74	727
615	75	728
71	75	729
616	75	730
617	75	731
618	75	732
619	75	733
620	76	734
621	76	735
253	76	736
242	76	737
622	76	738
623	77	739
624	77	740
625	77	741
626	77	742
627	77	743
628	78	744
629	78	745
630	79	746
631	79	747
632	79	748
633	79	749
634	79	750
635	79	751
636	79	752
637	79	753
246	79	754
309	79	755
638	79	756
639	79	757
640	79	758
641	79	759
642	79	760
268	79	761
643	79	762
508	79	763
315	79	764
644	79	765
645	79	766
629	79	767
646	79	768
647	79	769
648	79	770
649	79	771
98	79	772
650	79	773
577	79	774
651	79	775
652	79	776
653	79	777
654	79	778
655	79	779
656	79	780
657	79	781
658	79	782
659	79	783
660	79	784
661	79	785
662	79	786
663	79	787
664	79	788
665	79	789
224	79	790
666	79	791
667	79	792
668	79	793
669	79	794
670	79	795
671	79	796
672	79	797
673	80	798
64	80	799
17	81	800
248	81	801
131	81	802
674	81	803
323	81	804
675	81	805
676	81	806
677	81	807
678	81	808
679	81	809
680	81	810
681	81	811
682	81	812
227	81	813
683	81	814
684	82	815
685	82	816
400	82	817
686	82	818
687	83	819
277	83	820
688	83	821
689	83	822
690	83	823
400	83	824
691	83	825
692	83	826
693	83	827
673	84	828
694	84	829
695	84	830
181	84	831
373	84	832
696	84	833
697	84	834
698	85	835
699	85	836
136	85	837
700	85	838
701	85	839
702	85	840
440	85	841
703	86	842
383	86	843
209	86	844
704	86	845
451	86	846
705	86	847
706	86	848
707	86	849
708	86	850
709	86	851
710	87	852
711	87	853
712	87	854
713	87	855
497	87	856
714	87	857
715	87	858
716	87	859
475	87	860
717	87	861
256	87	862
718	87	863
719	87	864
720	87	865
721	88	866
16	88	867
722	88	868
455	88	869
723	88	870
724	88	871
725	88	872
102	88	873
579	89	874
726	89	875
727	89	876
728	89	877
729	89	878
730	89	879
731	89	880
732	89	881
733	89	882
734	89	883
735	89	884
579	90	885
623	90	886
736	90	887
737	90	888
738	90	889
739	90	890
740	90	891
692	90	892
741	90	893
742	90	894
743	91	895
698	91	896
684	91	897
740	91	898
744	91	899
745	92	900
746	92	901
747	93	902
748	93	903
749	93	904
750	94	905
751	94	906
752	94	907
753	95	908
754	95	909
755	95	910
756	95	911
757	95	912
92	95	913
758	95	914
759	95	915
760	95	916
761	95	917
762	95	918
763	95	919
248	95	920
764	95	921
765	95	922
766	95	923
767	95	924
768	95	925
769	95	926
770	95	927
771	95	928
772	95	929
773	95	930
333	95	931
774	95	932
775	95	933
776	95	934
777	95	935
778	95	936
779	95	937
780	95	938
781	96	939
782	96	940
783	96	941
784	96	942
785	96	943
786	96	944
787	96	945
788	96	946
789	96	947
790	96	948
791	96	949
792	96	950
793	96	951
395	96	952
794	96	953
795	96	954
115	96	955
796	96	956
797	96	957
798	96	958
799	96	959
800	96	960
667	96	961
801	96	962
802	96	963
803	96	964
804	96	965
409	96	966
805	96	967
411	96	968
806	97	969
807	97	970
808	97	971
809	97	972
810	97	973
2	98	974
381	98	975
811	98	976
812	98	977
388	98	978
123	98	979
813	98	980
308	98	981
814	98	982
815	98	983
816	98	984
764	98	985
817	98	986
818	98	987
819	98	988
820	98	989
821	98	990
822	98	991
823	98	992
824	98	993
825	98	994
826	98	995
827	98	996
828	98	997
829	98	998
145	98	999
830	98	1000
831	98	1001
832	98	1002
833	98	1003
834	98	1004
835	98	1005
796	98	1006
102	98	1007
836	98	1008
837	98	1009
401	98	1010
799	98	1011
838	98	1012
405	98	1013
839	98	1014
840	99	1015
841	99	1016
842	99	1017
843	99	1018
445	100	1019
844	100	1020
845	100	1021
846	100	1022
847	101	1023
65	101	1024
270	101	1025
848	101	1026
849	101	1027
850	101	1028
851	101	1029
852	102	1030
853	103	1031
854	104	1032
855	104	1033
856	104	1034
78	104	1035
684	105	1036
3	105	1037
857	105	1038
402	106	1039
858	106	1040
859	106	1041
113	106	1042
860	106	1043
178	107	1044
861	107	1045
12	107	1046
3	107	1047
862	107	1048
863	108	1049
864	108	1050
865	108	1051
866	108	1052
39	108	1053
867	108	1054
232	108	1055
868	108	1056
869	108	1057
181	108	1058
870	108	1059
871	108	1060
3	108	1061
872	108	1062
873	108	1063
858	108	1064
874	108	1065
875	108	1066
113	108	1067
876	108	1068
877	108	1069
863	109	1070
878	109	1071
879	109	1072
459	109	1073
880	109	1074
881	110	1075
293	111	1076
882	111	1077
274	111	1078
883	111	1079
868	112	1080
884	112	1081
885	112	1082
886	112	1083
887	112	1084
888	112	1085
889	113	1086
890	113	1087
89	113	1088
891	113	1089
892	114	1090
893	114	1091
162	114	1092
894	115	1093
895	115	1094
896	115	1095
57	115	1096
897	116	1097
898	116	1098
899	117	1099
900	117	1100
901	118	1101
17	118	1102
177	118	1103
591	118	1104
902	118	1105
884	118	1106
903	118	1107
904	118	1108
509	118	1109
905	118	1110
906	118	1111
732	118	1112
907	118	1113
489	118	1114
108	118	1115
908	118	1116
909	118	1117
44	118	1118
428	119	1119
910	119	1120
270	119	1121
911	119	1122
912	119	1123
853	120	1124
505	120	1125
554	120	1126
913	120	1127
914	120	1128
915	120	1129
916	120	1130
917	120	1131
918	121	1132
726	121	1133
540	121	1134
919	121	1135
902	121	1136
277	121	1137
594	121	1138
920	121	1139
921	121	1140
545	121	1141
922	121	1142
923	121	1143
833	121	1144
924	121	1145
925	121	1146
926	121	1147
927	121	1148
928	122	1149
929	122	1150
930	122	1151
50	122	1152
38	122	1153
572	123	1154
931	123	1155
932	123	1156
933	123	1157
934	123	1158
935	123	1159
936	123	1160
191	123	1161
121	124	1162
937	124	1163
938	124	1164
939	124	1165
940	124	1166
941	125	1167
942	125	1168
943	125	1169
84	125	1170
944	125	1171
113	125	1172
945	126	1173
698	126	1174
946	126	1175
947	126	1176
558	126	1177
948	126	1178
274	126	1179
84	126	1180
949	126	1181
887	126	1182
950	126	1183
951	126	1184
952	127	1185
291	127	1186
953	127	1187
954	127	1188
955	127	1189
952	128	1190
727	128	1191
956	128	1192
957	128	1193
958	128	1194
959	128	1195
960	129	1196
961	129	1197
962	129	1198
963	129	1199
964	129	1200
965	129	1201
735	129	1202
966	130	1203
967	130	1204
968	130	1205
168	130	1206
969	131	1207
970	131	1208
179	131	1209
110	131	1210
852	131	1211
971	131	1212
324	131	1213
972	131	1214
973	131	1215
874	131	1216
924	131	1217
974	131	1218
975	131	1219
976	132	1220
49	132	1221
977	132	1222
243	132	1223
5	133	1224
978	133	1225
979	133	1226
980	133	1227
587	133	1228
981	133	1229
982	133	1230
983	133	1231
984	134	1232
695	134	1233
968	134	1234
823	134	1235
324	134	1236
985	134	1237
986	134	1238
980	134	1239
987	134	1240
988	134	1241
467	134	1242
989	134	1243
5	135	1244
968	135	1245
5	136	1246
990	136	1247
991	136	1248
992	136	1249
993	136	1250
608	136	1251
610	136	1252
994	137	1253
978	137	1254
962	137	1255
995	137	1256
868	137	1257
861	137	1258
995	138	1259
733	138	1260
996	139	1261
997	139	1262
998	139	1263
999	139	1264
1000	140	1265
572	140	1266
1001	140	1267
1002	140	1268
785	140	1269
1003	140	1270
763	140	1271
913	140	1272
868	140	1273
1004	140	1274
1005	140	1275
1006	140	1276
1007	140	1277
1008	140	1278
690	140	1279
1009	140	1280
1010	140	1281
344	140	1282
1011	140	1283
1012	140	1284
1013	140	1285
692	140	1286
1014	140	1287
1015	140	1288
157	140	1289
1016	140	1290
514	140	1291
227	140	1292
1017	140	1293
1018	140	1294
1019	141	1295
907	141	1296
1020	141	1297
1021	141	1298
102	141	1299
1022	141	1300
1023	141	1301
14	141	1302
1024	142	1303
1025	142	1304
1026	142	1305
736	142	1306
1027	142	1307
1028	142	1308
497	142	1309
1029	142	1310
1030	142	1311
1031	142	1312
1032	142	1313
183	142	1314
1033	142	1315
1034	143	1316
1035	143	1317
1036	143	1318
1037	143	1319
741	143	1320
703	144	1321
811	144	1322
687	144	1323
118	144	1324
1038	144	1325
304	144	1326
1039	144	1327
1040	144	1328
1041	144	1329
316	144	1330
1042	144	1331
1043	144	1332
1044	144	1333
1045	144	1334
1046	144	1335
1047	144	1336
272	144	1337
1048	144	1338
1049	144	1339
830	144	1340
1050	144	1341
1051	144	1342
1052	144	1343
1053	144	1344
1054	144	1345
1055	144	1346
1056	144	1347
261	144	1348
1057	144	1349
197	144	1350
1058	144	1351
37	144	1352
777	144	1353
191	144	1354
1059	144	1355
1060	144	1356
1061	145	1357
3	145	1358
1062	145	1359
1063	146	1360
1064	146	1361
854	146	1362
431	146	1363
1065	146	1364
1066	146	1365
1067	146	1366
115	146	1367
102	146	1368
1068	146	1369
1069	146	1370
1070	146	1371
1071	146	1372
710	147	1373
387	147	1374
374	147	1375
1072	147	1376
1073	147	1377
1074	147	1378
1075	147	1379
0	147	1380
1076	147	1381
1077	147	1382
207	147	1383
1078	147	1384
391	147	1385
1079	147	1386
1080	147	1387
1081	147	1388
135	147	1389
1082	147	1390
793	147	1391
1083	147	1392
1084	147	1393
1085	147	1394
1086	147	1395
1087	147	1396
341	147	1397
1088	147	1398
1089	147	1399
1090	147	1400
261	147	1401
1091	147	1402
1092	147	1403
1093	147	1404
1094	147	1405
15	147	1406
1095	147	1407
1096	147	1408
1097	147	1409
1098	148	1410
1099	148	1411
115	148	1412
692	148	1413
1100	149	1414
538	149	1415
1025	149	1416
1101	149	1417
1102	149	1418
1103	149	1419
195	149	1420
828	149	1421
167	149	1422
1104	149	1423
1105	150	1424
1106	150	1425
1107	150	1426
1108	150	1427
102	150	1428
1109	150	1429
1110	151	1430
1111	151	1431
1112	152	1432
1113	152	1433
1114	152	1434
475	152	1435
1115	152	1436
185	152	1437
693	152	1438
1116	152	1439
1117	153	1440
1118	153	1441
1119	153	1442
1028	153	1443
1120	153	1444
1121	153	1445
84	153	1446
1122	154	1447
1123	154	1448
1124	155	1449
1125	155	1450
1126	155	1451
1127	155	1452
1128	155	1453
1129	155	1454
797	155	1455
858	155	1456
1130	156	1457
374	156	1458
6	156	1459
1131	156	1460
1132	156	1461
1133	156	1462
1134	157	1463
1135	157	1464
1136	157	1465
149	157	1466
113	157	1467
1137	158	1468
551	158	1469
1138	158	1470
373	158	1471
1139	158	1472
1140	158	1473
989	158	1474
410	158	1475
266	159	1476
1134	159	1477
499	159	1478
672	159	1479
999	159	1480
1141	160	1481
1142	160	1482
962	160	1483
713	160	1484
182	160	1485
1143	160	1486
1144	160	1487
890	161	1488
1145	161	1489
1146	161	1490
711	162	1491
5	162	1492
1147	162	1493
474	162	1494
451	162	1495
1148	162	1496
1149	162	1497
909	162	1498
698	163	1499
1150	163	1500
1111	163	1501
1151	164	1502
1152	164	1503
854	164	1504
1153	164	1505
324	164	1506
1154	164	1507
19	165	1508
821	165	1509
646	165	1510
1155	165	1511
324	165	1512
1156	165	1513
1157	165	1514
3	165	1515
1158	165	1516
833	165	1517
1159	165	1518
608	165	1519
84	165	1520
982	165	1521
1160	165	1522
1161	165	1523
1162	165	1524
891	165	1525
1163	166	1526
1164	166	1527
1165	166	1528
1148	166	1529
1166	166	1530
1167	167	1531
1168	167	1532
1169	167	1533
1170	167	1534
1121	167	1535
400	167	1536
1171	167	1537
1172	167	1538
297	167	1539
1068	167	1540
1173	168	1541
1174	168	1542
1175	168	1543
961	168	1544
266	168	1545
1176	168	1546
587	168	1547
1177	168	1548
853	169	1549
1178	169	1550
608	169	1551
1179	169	1552
1180	170	1553
92	170	1554
1181	170	1555
1182	170	1556
1183	170	1557
1184	170	1558
6	170	1559
390	170	1560
1185	170	1561
277	170	1562
1186	170	1563
23	170	1564
65	170	1565
9	170	1566
1187	170	1567
136	170	1568
1188	170	1569
1189	170	1570
1190	170	1571
1191	170	1572
451	170	1573
831	170	1574
340	170	1575
510	170	1576
1192	170	1577
220	170	1578
1193	170	1579
1194	170	1580
1195	170	1581
1196	170	1582
1197	170	1583
364	170	1584
1198	170	1585
1199	170	1586
1200	170	1587
1201	171	1588
1202	171	1589
488	171	1590
1203	171	1591
1204	171	1592
1205	171	1593
1206	172	1594
1207	172	1595
1134	172	1596
1208	172	1597
886	172	1598
1209	172	1599
1210	172	1600
984	173	1601
1211	173	1602
1212	173	1603
55	173	1604
1213	173	1605
1214	173	1606
551	174	1607
1025	174	1608
1099	174	1609
1215	174	1610
599	174	1611
1216	174	1612
1172	174	1613
1217	174	1614
1218	174	1615
499	174	1616
1219	175	1617
1220	175	1618
1101	175	1619
1221	175	1620
1222	175	1621
1203	175	1622
1217	175	1623
1223	176	1624
1224	176	1625
1204	176	1626
175	177	1627
853	177	1628
1220	177	1629
903	177	1630
3	177	1631
108	177	1632
1225	177	1633
608	178	1634
1226	178	1635
623	179	1636
1227	179	1637
1226	179	1638
1228	180	1639
1229	180	1640
1108	180	1641
1230	181	1642
1231	181	1643
1232	181	1644
1233	181	1645
1234	182	1646
1235	182	1647
1236	182	1648
864	182	1649
539	182	1650
1237	182	1651
919	182	1652
1238	182	1653
1163	182	1654
277	182	1655
232	182	1656
1239	182	1657
1240	182	1658
1241	182	1659
1242	182	1660
321	182	1661
1243	182	1662
1244	182	1663
1099	182	1664
1245	182	1665
1246	182	1666
1247	182	1667
1156	182	1668
1248	182	1669
1249	182	1670
1250	182	1671
1251	182	1672
564	182	1673
460	182	1674
993	182	1675
980	182	1676
102	182	1677
400	182	1678
1252	182	1679
1253	182	1680
1254	182	1681
611	182	1682
1122	183	1683
689	183	1684
1255	183	1685
551	184	1686
1256	184	1687
266	184	1688
1257	184	1689
1258	184	1690
705	184	1691
1259	184	1692
734	184	1693
1260	184	1694
1261	185	1695
1101	185	1696
1262	185	1697
1263	185	1698
626	185	1699
1264	185	1700
1265	186	1701
932	186	1702
1266	186	1703
724	186	1704
1267	187	1705
1268	187	1706
316	187	1707
450	187	1708
1269	187	1709
570	187	1710
440	187	1711
1270	188	1712
1134	188	1713
1271	188	1714
986	188	1715
587	188	1716
1224	188	1717
1272	188	1718
1273	188	1719
572	189	1720
505	189	1721
738	189	1722
1274	189	1723
1275	190	1724
1276	190	1725
1277	190	1726
560	190	1727
973	190	1728
281	190	1729
1278	191	1730
1279	191	1731
291	191	1732
1280	191	1733
1281	192	1734
1282	192	1735
1283	192	1736
1284	192	1737
1285	192	1738
91	192	1739
1286	192	1740
1287	192	1741
697	192	1742
1288	192	1743
1289	193	1744
1290	193	1745
723	193	1746
1291	193	1747
1292	193	1748
1247	193	1749
1293	193	1750
1294	193	1751
1295	193	1752
1296	193	1753
1297	193	1754
1298	193	1755
1299	193	1756
410	193	1757
1300	194	1758
1301	194	1759
1302	194	1760
895	195	1761
439	195	1762
1303	195	1763
680	195	1764
1304	195	1765
1305	195	1766
470	195	1767
1306	195	1768
551	196	1769
1307	196	1770
1308	196	1771
1218	196	1772
814	197	1773
1309	197	1774
1310	197	1775
1311	198	1776
118	198	1777
1002	198	1778
636	198	1779
1312	198	1780
1313	198	1781
248	198	1782
1314	198	1783
1315	198	1784
1316	198	1785
132	198	1786
1317	198	1787
1318	198	1788
1319	198	1789
1320	198	1790
1321	198	1791
1322	198	1792
1323	198	1793
1324	198	1794
682	198	1795
1325	198	1796
1326	199	1797
214	199	1798
303	200	1799
1327	200	1800
26	200	1801
1295	200	1802
183	200	1803
1328	200	1804
1329	201	1805
1330	201	1806
86	201	1807
847	201	1808
1331	201	1809
1332	201	1810
1333	201	1811
1334	201	1812
3	201	1813
102	201	1814
1335	201	1815
1336	201	1816
1337	201	1817
1338	201	1818
241	202	1819
38	202	1820
1339	203	1821
931	203	1822
1340	204	1823
1341	204	1824
562	204	1825
492	204	1826
1342	204	1827
1343	205	1828
1344	205	1829
1345	206	1830
1134	206	1831
1346	206	1832
1347	206	1833
1271	207	1834
1348	207	1835
1349	207	1836
1350	207	1837
1351	207	1838
1352	207	1839
1160	207	1840
1353	207	1841
1354	208	1842
1025	208	1843
1355	208	1844
969	208	1845
866	208	1846
1201	208	1847
1356	208	1848
1357	208	1849
551	209	1850
1211	209	1851
49	209	1852
1269	209	1853
612	209	1854
1358	210	1855
1359	210	1856
1099	210	1857
1360	210	1858
954	210	1859
499	210	1860
410	210	1861
1357	210	1862
599	211	1863
1361	211	1864
296	211	1865
1362	211	1866
1363	212	1867
711	212	1868
1364	212	1869
1365	212	1870
1366	212	1871
1367	212	1872
1368	212	1873
1369	212	1874
1370	212	1875
1371	212	1876
713	212	1877
277	212	1878
1284	212	1879
1372	212	1880
1373	212	1881
1374	212	1882
1375	212	1883
1376	212	1884
1377	212	1885
135	212	1886
1378	212	1887
1379	212	1888
1380	212	1889
416	212	1890
1381	212	1891
1382	212	1892
1383	212	1893
771	212	1894
1085	212	1895
1384	212	1896
1385	212	1897
1386	212	1898
1387	212	1899
435	212	1900
260	212	1901
37	212	1902
589	212	1903
421	212	1904
1388	212	1905
1389	213	1906
1169	213	1907
1390	213	1908
535	213	1909
1391	213	1910
87	214	1911
127	214	1912
1392	214	1913
1393	214	1914
1394	214	1915
1395	215	1916
58	215	1917
1396	215	1918
415	216	1919
1397	216	1920
1398	216	1921
1399	217	1922
444	217	1923
303	217	1924
1400	217	1925
1401	217	1926
1402	217	1927
1403	218	1928
1404	218	1929
828	218	1930
1405	219	1931
844	219	1932
1406	219	1933
1407	220	1934
1130	221	1935
1408	221	1936
649	221	1937
871	221	1938
949	221	1939
1179	221	1940
1206	222	1941
1409	222	1942
376	222	1943
431	222	1944
458	222	1945
1410	222	1946
462	222	1947
1411	222	1948
1412	223	1949
1413	223	1950
238	223	1951
1414	223	1952
945	224	1953
1415	224	1954
208	224	1955
975	224	1956
1416	224	1957
1417	224	1958
1418	225	1959
1419	225	1960
1420	225	1961
384	225	1962
1421	225	1963
1422	225	1964
387	225	1965
782	225	1966
623	225	1967
1423	225	1968
1424	225	1969
1425	225	1970
638	225	1971
815	225	1972
277	225	1973
1426	225	1974
1427	225	1975
391	225	1976
1428	225	1977
1429	225	1978
1430	225	1979
138	225	1980
793	225	1981
1350	225	1982
1431	225	1983
739	225	1984
872	225	1985
1432	225	1986
1433	225	1987
1434	225	1988
1435	225	1989
1436	225	1990
718	225	1991
1437	225	1992
1438	225	1993
1439	225	1994
353	225	1995
407	225	1996
409	225	1997
1440	225	1998
1441	226	1999
1297	226	2000
1442	226	2001
1443	226	2002
989	226	2003
1444	227	2004
1445	227	2005
1446	227	2006
590	228	2007
1167	228	2008
1447	228	2009
1239	228	2010
674	228	2011
101	228	2012
1448	228	2013
1449	228	2014
680	228	2015
1450	228	2016
1451	228	2017
1452	228	2018
412	229	2019
1453	229	2020
321	229	2021
1454	229	2022
619	229	2023
1234	230	2024
1420	230	2025
1455	230	2026
1456	230	2027
1457	230	2028
1458	230	2029
1459	230	2030
1424	230	2031
1460	230	2032
1370	230	2033
1284	230	2034
1461	230	2035
1134	230	2036
1462	230	2037
1463	230	2038
1428	230	2039
1464	230	2040
1465	230	2041
789	230	2042
132	230	2043
1466	230	2044
317	230	2045
1467	230	2046
1005	230	2047
893	230	2048
1468	230	2049
1382	230	2050
1469	230	2051
1470	230	2052
829	230	2053
1471	230	2054
1472	230	2055
1320	230	2056
773	230	2057
1473	230	2058
1474	230	2059
832	230	2060
1475	230	2061
1476	230	2062
900	230	2063
1477	230	2064
1478	230	2065
