A1J75JJ0Q2OEJN	B00004Z498
A23KACXOE9O9TX	B00004Z498
A38ON1MOZNBCGE	B00004Z498
A26JGAM6GZMM4V	B00004Z498
A2X06FP2PQ6EK0	B00004Z498
A2QR043WBXXX6L	B00004Z498
AMNNPDX9MFEUD	B00004Z498
A1FUBPW8U2RYUY	B00004Z498
A24OVLPXPGS1V3	B00004Z498
A2J8DE8R94ZB02	B00004Z498
A23NSKTMSPPBTR	B00004Z498
A2PRIQ2EA5GYML	B00004Z498
A24FY1EBJ7EWLH	B00004Z4A8
A1TC2MEPRWHAST	B00004Z4A8
A2FAFQZHESTCPF	B00004Z4A8
A2HRHF83I3NDGT	B00004Z4A8
A28ZDVY6NV75P	B00004Z4BV
A1R3GN9MEJFXM3	B00004Z4BV
A3EXKNVJ9W62NT	B00004Z4BV
A3EP26M3QHINXT	B00004Z4BV
A33ZYFE8XMKKR1	B00004Z4BV
A36XG2H1S14FW	B00004Z4BV
ADE6RHHG0SWWM	B00004Z4BV
A30UP2KKD5IQEP	B00004Z4BV
A2HRHF83I3NDGT	B00004Z4BV
A1LBIZLET9CW1I	B00004Z59A
A1BR2U9YITHOF5	B00004Z59A
A2PGQ9D20CWD30	B00004Z59A
A1XOVR4ONAUEJ8	B00004Z59A
AC2278WPK3EU	B00004Z59A
A2CBZMETQJTNEE	B00004Z59A
ADOR3TR7GDF68	B00004Z59A
AJ9M31QZSBVDP	B00004Z59A
A206IP6EERPIIG	B00004Z59A
A11YOTONCPRQ9S	B00004Z59A
A6FIAB28IS79	B00004Z59A
ANOAFB0GOMU5C	B00004Z59A
A2F6DKMQYMI7F7	B00004Z5DW
A220R3YGCKPTBH	B00004Z5DW
A22M9VM8S9YCZ6	B00004Z5DW
A11YOTONCPRQ9S	B00004Z5DW
A2CH2HX82W1KYM	B00004Z5DW
A3IMK08UX0I46A	B00004Z5DW
AYI9RQ4YYM9W1	B00004Z5QI
AKU18EGFF6G02	B00004Z5QI
A3FARCKMBHQZLY	B00004Z5QI
A16T0TVEUGHWUF	B00004Z5QI
A3SYP5JOEHUWDU	B00004Z5QI
A1XFBV9YUVZXKA	B00004Z5QI
AJJ4Z626IVKNZ	B00004Z5QI
AQCJWSMSURQI2	B00004Z5QP
A3MQAQT8C6D1I7	B00004Z5QP
AW5JSQCHC2ZJO	B00004Z5QP
A2H2I5FY1PUHP1	B00004Z5QP
A1CBNUBPZPWH5D	B00004Z5QP
A8ZEIMTD8NDOV	B00004Z5QP
AHFGCH8LANEZK	B00004Z5QP
AE12AEJFCOGGY	B00004Z5QP
A1A1BM6N28X9J0	B00004Z5QP
A34H90POFYRHGT	B00004Z5QP
A2BMZRO0H7TFCS	B00004Z5QP
A1K5J9J2KVPV6W	B00004Z5QP
A3TAS1AG6FMBQW	B00004Z5QP
A11LNPG39A2ZV4	B00004Z5QP
A2RHV42BTJSVON	B00004Z5QP
AEC90GPFKLAAW	B00004Z5QP
AH7CBIWDTHXWA	B00004Z5QP
AROEAJRHBJ9ZT	B00004Z5QP
A3KZEGBTPH6MMF	B00004Z5QP
AH9MUK2Z52V6N	B00004Z5QP
A1M92239OM8KPO	B00004Z5QP
AXLN36UV9KGXD	B00004Z5QP
A28TWWUAWFVCTR	B00004Z5QP
A2DI7UGT3YX4Q9	B00004Z5QP
A1DRM3JV6T5O6P	B00004Z5QP
A2L6QS8SVHT9RG	B00004Z5QP
A2AVMEB8PQOTTE	B00004Z5QP
ARBKYIVNYWK3C	B00004Z5QP
A1E5WXNTI7EO2A	B00004Z5QP
A4NXA2IJNE10H	B00004Z5QP
A21KNRUAA5RK5E	B00004Z5QP
AEZJTA4KDIWY8	B00004Z5RA
A1GCC33SRWJD4S	B00004Z5RA
A2D9PCUCTDWVL5	B00004Z5RA
A3UW23DBF2KHWC	B00004Z5RA
AW6A4PPENVZY3	B00004Z5RA
AK4HKI46S49NA	B00004Z5RA
A1YJB0RG72LM92	B00004Z5RA
A28ZDVY6NV75P	B00004Z63V
A3GF9V3CNUN9M5	B00004Z63V
A3M5WT0X6QN0Z6	B00004Z63V
A1YRIE0SGJ1PFQ	B00004Z63V
AJRJVJPTQO37H	B00004Z63V
AGLKENC7EJDYW	B00004Z64M
ABXANRX4GPYRZ	B00004Z64M
A35Z79KY3W7QYA	B00004Z64M
A2S9S1Q7EJCYS4	B00004Z64M
A3NGABXDIB0POU	B00004Z64M
A1BXXIAROOQYNF	B00004Z64M
A17GTGSS2E5QN0	B00004Z64O
ARBKYIVNYWK3C	B00004Z64O
APHXWZJ22M17M	B00004Z64O
AG2YXYIQ8TLTA	B00004Z64U
A7EU2BWLLCJY2	B00004Z64U
A26LQSC65AMTGK	B00004Z64U
A3J9Y6KCZ1IMGE	B00004Z64U
A16RI68PS6T5CA	B00004Z64U
A1HLWQ55JSKK7R	B00004Z64U
AL4SB31UAZLXL	B00004Z64U
A256S0OWLFKCDC	B00004Z64U
A8WXLST0944GZ	B00004Z64U
A225G2TFM76GYX	B00004Z64U
A3OIC7GUFY941R	B00004Z64U
AG71XMQGQ2UTJ	B00004Z64U
A17A1KTVI3DG6U	B00004Z64U
AUV3OR951650C	B00004Z64U
A3VYKXHQDICC6	B00004Z64U
A2AVMEB8PQOTTE	B00004Z64U
A2068BC3ZXAVJQ	B00004Z64U
A2NB2E5DXE319Z	B00004Z64U
ASY25YMTIC2A9	B00004Z64U
A1EYGH2HDZ2TB	B00004Z6NA
A3S87ZOPB3UM9N	B00004Z6NA
A27M75LRSJ788H	B00004Z6NA
A3OXHLG6DIBRW8	B00004Z6NA
ATFBVUXDIRXT6	B00004Z6NA
A36K2N527TXXJN	B00004Z6NA
A33AEK6T00UR4X	B00004Z6NA
A1V3PCKVCJ3TTZ	B00004Z6NA
A1E1LEVQ9VQNK	B00004Z6NA
A2RLLC0EGSXPPR	B00004Z6NA
A2OS3TIVAKUAHG	B00004Z6NA
A1ES9IQ5EZ4XQF	B00004Z6NA
A1OS4KPCCWY936	B00004Z6NA
A3JSBSXZRB2BBJ	B00004ZAGC
A2QQKIR0SWZA1	B00004ZAGC
ABDR6IJ93HFIO	B00004ZAGC
A3KY00QZMJQNAZ	B00004ZAGC
A3TA1UJWRJF9NC	B00004ZAGC
A1XMNRX6G0ZS56	B00004ZAGC
A2AB67XEWZYJ5Z	B00004ZAGC
A1CMD08Z49PGKQ	B00004ZAGC
AJC7WTO025631	B00004ZAGC
AKK6JKYM86PAQ	B00004ZAGC
A9KAY47NCPQS	B000050FZP
A369A814V5P8WS	B000050FZP
AZAKCIFE27RAA	B000050FZP
A3OXHLG6DIBRW8	B000050FZP
A3D4VYPFBI08C	B000050FZP
A1OWRLSD7LTSQ9	B000050FZP
A450WKBT9ZIM	B000050FZP
ADKZOXAOV8EXD	B000050FZP
A28X0LT2100RL1	B000050FZP
A1DQYPYI53ABM	B000050FZP
A5PRYCSDJC1KH	B000050FZP
A2ZV8W46FZWCLJ	B000050FZP
A3J5FRMMZ8NN8P	B000050FZP
A9NHT8AK5720B	B000050FZP
A31CRZQPDIW00C	B000050FZP
AJLPS4A9HGOQK	B000050FZP
A7M7JDSCN0HMM	B000050FZP
A1BTG38XSGYLW3	B0000538AC
A3LVTATM6TO27B	B0000538AC
ALOWEXH7NJVJB	B0000538AC
A1P2XYD265YE21	B0000538AC
A1FVP6G8W3O8ZA	B0000538AC
A2582KMXLK2P06	B0000538AC
A35JP8KSV9281K	B0000538AC
A2G9UDL72YUTT8	B0000538AC
AGXV8E7XK9J6H	B0000538AC
A26KHZE0HTS057	B0000538AC
A2HOLM5I1ARX9J	B0000538AC
A1IHK8GL1ESOND	B0000538AC
A3QUDXLOJTKEP9	B0000538AC
AZAKCIFE27RAA	B0000538AC
A1FCQI065T3HYH	B0000538AC
A1Z54EM24Y40LL	B0000538AC
A3U5CZ3PV82JXD	B0000538AC
AV111BU36Q2FW	B0000538AC
AQH1SWR5HA413	B0000538AC
A6LUXI8I8BU6P	B0000538AC
A1TS45JWJVOSSW	B0000538AC
A3QS4WWC1LCA6H	B0000538AC
A235UFZGCFN3J5	B0000538AC
A3M174IC0VXOS2	B0000538AC
A32E5G5T902WRV	B0000538AC
AYNNJ0DBGL5H7	B0000538AC
A69GBB918D2PP	B0000538AC
A1HOLJW15Q5S5V	B0000538AC
A32B6XWNR55SRL	B0000538AC
A1ILWPH1GHUXE2	B0000538AC
A9GPCR9WJQCCJ	B0000538AC
ATLO3YXU2BC16	B0000538AC
A1X1CEGHTHMBL1	B0000538AC
ASGI7E0AJ8H5X	B0000538AC
A3T8WOFS5RD2IR	B0000538AC
A1Q4MNIUESQTBM	B0000538AC
A1WT96X9NC0D9G	B0000538AC
A2FVD05Z2FYW1P	B0000538AC
A2OS3TIVAKUAHG	B0000538AC
AQYYUN3T7B0WM	B0000538AC
AF74UAKV3Q3W0	B0000538AC
A4KJTS5P78ICU	B0000538AC
A11LNPG39A2ZV4	B0000538AC
A3S15YGZ6W6EV2	B0000538AC
A3NDUBKYPI47N2	B0000538AC
A17O9AHKHK66AI	B0000538AC
A2RHV42BTJSVON	B0000538AC
A2MNB77YGJ3CN0	B0000538AC
A1S7BFT0HDF3HA	B0000538AC
A3QDDEW6RXVEAY	B0000538AC
A2VJJ2POCLMED7	B0000538AC
A1F7AFVBKHSOT8	B0000538AC
AXR3CV6A4FMBG	B0000538AC
AD9MNP7YY3BS	B0000538AC
A35Q0RBM3YNQNF	B0000538AC
AH9MUK2Z52V6N	B0000538AC
A2YJE1LWDVOZ52	B0000538AC
A3U5JCXIXTGSLN	B0000538AC
A1QBOC76MIOJYP	B0000538AC
A141W8WHW9AC3H	B0000538AC
A307YFSORUAXSQ	B0000538AC
A1E371HE68KMWB	B0000538AC
A6B92PTV0Z1SU	B0000538AC
ASW22V6LI995Z	B0000538AC
A22RIIYSPA3EDH	B0000538AC
A2R1HAXRNU0QX7	B0000538AC
A3MLKJ1HHA2SX0	B0000538AC
A2L6BT1PVV9YN0	B0000538AC
ARBKYIVNYWK3C	B0000538AC
A12S38AVBTZ8HI	B0000538AC
A2BGSA31LAZZV3	B0000538AC
A1XJOSJN6FHFO0	B0000538AC
A38VQ2TIPPBKNN	B0000538AC
A1OMHUU58XHQNG	B0000538AC
A75IYBN6J0SQ5	B0000538AC
AGFW667QNHDOY	B0000538AC
A3C9Q3KTNNLJJ	B0000538AC
A1JUBRIZMO0RJV	B0000538AC
A145B8OHVNNFAJ	B0000538AC
AXVKMYWNIHK7W	B0000538AC
A2YQ2ZI65F37N8	B0000538AC
A1ZQX6UHOEUT2A	B0000538AC
AZ9WQM7SLUX7E	B0000538AC
A306153FTKS9PL	B0000538AC
A21BVL7PKG9BX8	B0000538AC
ABDR6IJ93HFIO	B000053HJJ
A1MC6BFHWY6WC3	B000053HJJ
AAPPWNP9FWVWS	B000053HJJ
A9BWUH9XKZ2DQ	B000059RDW
AUNN3E6VGZNM3	B000059RDW
A37MH7ICH80QOX	B000059RDW
A31CRZQPDIW00C	B000059RDW
A19EKT8H85AKO5	B00005C3YY
A1KS4OCFJWMZ0V	B00005C3YY
A3OXHLG6DIBRW8	B00005C3YY
A2BYV7S1QP2YIG	B00005C3YY
A1SDM1LYAW856V	B00005C3YY
ALM9NMNDDLW1G	B00005C3YY
A3RIVMSBZQLVYS	B00005C3YY
A1H8I2PH00UQ2K	B00005C3YY
AW5JSQCHC2ZJO	B00005C55O
ATANE2SC44592	B00005C55O
AFICF7DKHTQ87	B00005C55O
A319Y83RT0MRVR	B00005C55O
A19UTUEBWKIZFT	B00005C55O
AXK9WUGRUL86Z	B00005C55O
A1ZZCS4GDFC9TT	B00005C55O
A2OCDK0BOW6UCY	B00005C55O
A2HC9549CZAKNN	B00005C55O
A11OTLEDSW8ZXD	B00005C55O
A3Q1EDCBV2KU8D	B00005C55O
A2BMZRO0H7TFCS	B00005C55O
AY3D7DG5L5WCK	B00005C55O
A2P739KOM4U5JB	B00005C55O
A244CRJ2QSVLZ4	B00005C55O
A2C9XE9I8RSKNX	B00005C55O
A3U029B8Z5WGI2	B00005C55O
A3JLGYV7IN38YN	B00005C55O
A350EKKR7ZWBFE	B00005C55O
A1FPQ54AIB26L0	B00005C55O
A3GMVCTJTHYG1F	B00005C55O
A3CON4WD5PKNWO	B00005C55O
A2ZKQC0XCIIAEM	B00005C55O
A8GDM398IEPQB	B00005C55O
A3IUW081KXD3PE	B00005C55O
A2UT0FWM1DHKFJ	B00005C55O
A3NM1MT3Q2FHXV	B00005C55O
ASCVKP9B6MI9D	B00005C55O
A3HPCRD9RX351S	B00005C55O
A2Q8GFSEUSGJ51	B00005C55O
A3ADYQGZ46ZMWH	B00005C55O
A1ITRGMT80D5TK	B00005C55O
A365PBEOWM7EI7	B00005C55O
A2H667ZUNLNTF1	B00005C55O
A3NOBH42C7UI5M	B00005JAFA
A21EDMG94ID7D	B00005JAFA
AC962C9Y1Z1BL	B00005JAFA
A10ZBR6O8S8OCY	B00005JAFA
A2ZNMPZMLRRC8R	B00005JAFA
A5JLAU2ARJ0BO	B00005JAFA
A1EKSETIBS9ETQ	B00005JAFA
A2X4DS5KRSZFHR	B00005JAFA
A3U029B8Z5WGI2	B00005JAFA
A1G3DKT38DNZJP	B00005JAFA
AL72LHELK6SZT	B00005JAFA
A26CPEEWB2WKRE	B00005JAFA
A1G7YSG5MOEOXE	B00005JAFA
A1NN8Q1DLAYPGH	B00005JAFA
A61D3JICC4XKR	B00005JAFA
AI5OS4RQQIUMJ	B00005MEP6
A14JBDSWKPKTZA	B00005MEP6
A281T8MXBOSWY5	B00005MEP6
A1BZN88T4GSZG0	B00005MEP6
A1LRXLBMY80OPC	B00005MITU
A1FA8R1X67TZ5N	B00005MITU
A3MFORLOKIOEQY	B00005MITU
A13S959ZBAOU53	B00005MITU
A3OXHLG6DIBRW8	B00005MITU
A1SHHQSPOWR00F	B00005MITU
AKX9EQ37PAYMY	B00005MITU
A5PRYCSDJC1KH	B00005MITU
A2PGM0MJYSGNQP	B00005MITU
A3TAS1AG6FMBQW	B00005MITU
A28I98PKHZZKVB	B00005MITU
ADRH9RBV9NQS	B00005MITU
A2R6RA8FRBS608	B00005MITU
A1QVFHPY8418HC	B00005MITU
A12WMDXRUQPWB2	B00005MITU
ANOAFB0GOMU5C	B00005MITU
A3JUHP1E3WUHEA	B00005MJS0
AC2278WPK3EU	B00005MJS0
A2OXTTN0C1LP54	B00005MJS0
A10O7THJ2O20AG	B00005MJS0
A2R6RA8FRBS608	B00005MJS0
A70NFM6KHU24F	B00005MJS0
ANZTN7BD7K6KW	B00005MJS0
AQ55H30MZSV0Q	B00005QJED
A3094EPI56GKZ6	B00005QJED
A37JNUJSVAJKYN	B00005QJED
A3T4OHEAHOJ700	B00005S83B
A1L9E4OA926W9B	B00005S83B
AXVXIWJ6IU6KA	B00005S83B
A16NQJ4S2N8L68	B00005S83B
AKPH66433BKZS	B00005T407
A1MNN0ZMHYPJDU	B00005T407
A2QVMAK0OWUTOM	B00005T407
AAX0PD9L4YYKX	B00005T407
A1EVV74UQYVKRY	B00005T407
A3GNRMHCTL5K3U	B00005T407
A2HYLKXMCGA6EF	B00005UKAX
AWC8CTW8N2XVE	B00005UKAX
A2QQKIR0SWZA1	B00005UKAX
A2RAZD36HY2ALI	B00005UKAX
A2HMF8ZR67BNZS	B00005UKAX
A1DH3QDZX8Z7GO	B00005UKAX
AI1SSQELYZGLB	B00005UKAX
ABDR6IJ93HFIO	B00005UKAX
A13NW8G2B4MLKG	B00005UKAX
A10O7THJ2O20AG	B00005UKAX
A2T1SU09G0WO2X	B00005UKAX
AR3HC0KFQQ0ND	B00005UKAX
A2R6RA8FRBS608	B00005UKAX
A2RJKVBUNZCSXI	B00005UKAX
A3PUN31Y8OUO4U	B00005UKAX
A2RKXHHV3JGDXE	B00005UKAX
ADWUJZ8865J2A	B00005UKAX
A1SBFI91YMPS9I	B00005UKAX
A2O3E1BEZH2M16	B00005UKAX
A29YFIOQ4VEB30	B00005UKAX
A1MRLJGRZHWJKK	B00005UKAX
A343264GQDQ8Z0	B000063SI0
A1KT19TDP9VE63	B000063SI0
A3112D9P7HXV0E	B000063SI0
A13S959ZBAOU53	B000063SI0
A360104XRFH2SE	B000063SI0
A2REOL60O4VZKL	B000063SI0
APW0OINC8LISZ	B000063SI0
AUZ8FSNOTA0DN	B000063SI0
A3963R7EPE3A7E	B000063SI0
A2EW38Y6PEW0IB	B0000645VA
APBB297H3ZA5E	B000067V0A
A1N10E26UAQ2TF	B000067V0A
A3FKPBNI7UWQFW	B000067V0A
A3T7BTQBVRJDOH	B00006881R
AQ3IN3MRXQ5KH	B00006881R
A2PY5ED630H0QJ	B00006881R
A27HJBFDSTFVFG	B000068UWB
A3USZS8Q4GOKGE	B000068UWB
A1D7VWS3DWS7X8	B000068UWB
A3IUW081KXD3PE	B000068UWB
A2NOW4U7W3F7RI	B000068UWB
AWC8CTW8N2XVE	B000069LI9
A3T4OHEAHOJ700	B000069LI9
A1FZAZE34727U5	B000069LI9
A25C2M3QF9G7OQ	B000069LI9
A3NRAK9FM4R9TL	B000069LI9
A2IWPHVSMDQUT	B000069LI9
A1ZSO20Z0ZFXOE	B000069LI9
AFCQ78N0GKHRZ	B000069LI9
A16NQJ4S2N8L68	B000069LI9
A6FIAB28IS79	B000069LI9
A3VVKC910FN4EK	B000069LIG
A91451LWGKHON	B000069LIG
A1FFMPJ0W6FHQ8	B000069LIG
AJ5KIXPYWYAVH	B000069LIG
A4WEZJOIZIV4U	B00006AMSI
ACGTYE5R2EXVF	B00006AMSI
A29313797NGT9L	B00006B7V9
AA8JEQP5MBJJQ	B00006B7V9
A3GS7OZXUEW48R	B00006B7V9
A2GPQZHM465OUK	B00006B7V9
A1MRLJGRZHWJKK	B00006B7V9
ADOR3TR7GDF68	B00006B80P
A8X8D4BUY5DFU	B00006B80P
A13WOT3RSXKRD5	B00006B80P
A3R1GJY2MY8041	B00006B80P
A1T9ZB8CB6KK5M	B00006B80P
A3MW0PVUC2WVZM	B00006B80P
A1U0131NE06V15	B00006B8HT
A20IIR0422G3A5	B00006B8HT
A2J39GPS8D4YJI	B00006B8HT
AMBIFRHLCFVGS	B00006B8HT
A37IHRVO8JWYF2	B00006B8HT
A28X0LT2100RL1	B00006B8HT
ARRKEMHZJY9VB	B00006B8HT
A37MH7ICH80QOX	B00006B8HT
AVAL1T27UJ5HD	B00006B8HT
AGVWTYW0ULXHT	B00006B8HT
A1XF8SHMV0KPYK	B00006B8HT
A369R4MUZCUI3D	B00006B8HT
A3F9CMU8KNAY1M	B00006B8HT
A6VXZ1EEPRTLV	B00006B8HT
AX4EJPMBBNP90	B00006B8HT
A1248JRIINWRTH	B00006B8IN
A1TS45JWJVOSSW	B00006B8IN
A3P6ET0G4CR86C	B00006B8IN
A3BR8K6BJMIBEY	B00006B8IN
A1CMD08Z49PGKQ	B00006B8IN
A3P6ET0G4CR86C	B00006B8IO
A3BR8K6BJMIBEY	B00006B8IO
A1ZFM7VYC7H	B00006B8IO
A260QLS8Z33KCQ	B00006BB7Y
AX2C1235SSV04	B00006BB7Y
A1Q718T80K520W	B00006BB7Y
A31VNP4OTMTQYA	B00006BB7Y
A14N6TJRP83FCE	B00006HN5Q
A3R7RE5O61M112	B00006HN5Q
A1OSMUWASSRR36	B00006HN5Q
A2GKF2OBXNFFR7	B00006HN5Q
A19H6YAILCK6L6	B00006HO37
A2JAEZ0FMAMJVW	B00006HO37
A3872Y2XH0YDX1	B00006HO37
AI5OS4RQQIUMJ	B00006HO37
A2F1P10GGZ7K2T	B00006HO37
A3VONQL7YW8UPM	B00006HO37
A11LNPG39A2ZV4	B00006HO37
A1CMD08Z49PGKQ	B00006HO37
AKYDGCKCY7H9F	B00006HO37
A2Y3WWPUKIJ59I	B00006HO37
A3D4VYPFBI08C	B00006HPWA
A680RUE1FDO8B	B00006HPWA
A3KN1J914HP91Q	B00006HTZ0
A38Z2QSVGNWWKX	B00006HTZ0
A2WYB31CM86696	B00006HTZ0
A220R3YGCKPTBH	B00006HTZ0
A29QCPFDSDNNKQ	B00006HTZ0
A1GW7V6S6XSXX3	B00006HTZ0
AZD8SMNGQI98O	B00006HTZ0
A1NJH2VUXKZMS5	B00006HTZ0
A28X0LT2100RL1	B00006HTZ0
A1XCWGU6FUK5QK	B00006HTZ0
A1JFNZ4UAMEZN3	B00006HTZ0
A3E44U3ZA53NC0	B00006HTZ0
AEJAGHLC675A7	B00006HTZ0
A3SYP5JOEHUWDU	B00006HTZ0
A32CQ23727FKOI	B00006HTZ0
A1K6PZZ0BLB94K	B00006HTZ0
A13T4T3QOSII3I	B00006HTZ0
A1XF8SHMV0KPYK	B00006HTZ0
A1Z2D89VPJPD4I	B00006HTZ0
A1ONKALZILBP5G	B00006HTZ0
A1DXRF9D459RWW	B00006I58N
A2D1LPEUCTNT8X	B00006I58N
A1LRXLBMY80OPC	B00006I58N
